offset(cm),sensor_temp(C),dark_pixel,data_type,bin_interval(nm),start_wavelength,end_wavelength,time (us),390.0, 392.0, 394.0, 396.0, 398.0, 400.0, 402.0, 404.0, 406.0, 408.0, 410.0, 412.0, 414.0, 416.0, 418.0, 420.0, 422.0, 424.0, 426.0, 428.0, 430.0, 432.0, 434.0, 436.0, 438.0, 440.0, 442.0, 444.0, 446.0, 448.0, 450.0, 452.0, 454.0, 456.0, 458.0, 460.0, 462.0, 464.0, 466.0, 468.0, 470.0, 472.0, 474.0, 476.0, 478.0, 480.0, 482.0, 484.0, 486.0, 488.0, 490.0, 492.0, 494.0, 496.0, 498.0, 500.0, 502.0, 504.0, 506.0, 508.0, 510.0, 512.0, 514.0, 516.0, 518.0, 520.0, 522.0, 524.0, 526.0, 528.0, 530.0, 532.0, 534.0, 536.0, 538.0, 540.0, 542.0, 544.0, 546.0, 548.0, 550.0, 552.0, 554.0, 556.0, 558.0, 560.0, 562.0, 564.0, 566.0, 568.0, 570.0, 572.0, 574.0, 576.0, 578.0, 580.0, 582.0, 584.0, 586.0, 588.0, 590.0, 592.0, 594.0, 596.0, 598.0, 600.0, 602.0, 604.0, 606.0, 608.0, 610.0, 612.0, 614.0, 616.0, 618.0, 620.0, 622.0, 624.0, 626.0, 628.0, 630.0, 632.0, 634.0, 636.0, 638.0, 640.0, 642.0, 644.0, 646.0, 648.0, 650.0, 652.0, 654.0, 656.0, 658.0, 660.0, 662.0, 664.0, 666.0, 668.0, 670.0, 672.0, 674.0, 676.0, 678.0, 680.0, 682.0, 684.0, 686.0, 688.0, 690.0, 692.0, 694.0, 696.0, 698.0, 700.0, 702.0, 704.0, 706.0, 708.0, 710.0, 712.0, 714.0, 716.0, 718.0

2.00,48.623,1675.2,RAW,2,390,720,320000,2284.978, 2560.910, 2879.194, 3194.516, 3463.242, 3717.819, 3914.753, 4011.333, 3988.187, 3814.655, 3555.920, 3291.740, 3068.582, 2918.971, 2781.102, 2686.856, 2647.660, 2627.667, 2645.617, 2689.734, 2761.666, 2852.287, 2936.129, 3021.978, 3093.111, 3158.248, 3224.053, 3278.354, 3320.679, 3338.000, 3316.214, 3257.187, 3198.760, 3140.206, 3079.641, 3033.589, 3005.517, 2973.414, 2948.089, 2933.649, 2925.000, 2927.273, 2945.809, 2959.538, 2997.743, 3041.676, 3090.591, 3157.793, 3233.599, 3332.601, 3418.600, 3532.470, 3682.270, 3824.629, 3962.963, 4083.357, 4221.041, 4334.343, 4426.160, 4497.228, 4526.636, 4548.661, 4563.667, 4562.876, 4572.314, 4595.659, 4621.909, 4664.317, 4703.434, 4749.825, 4782.888, 4827.588, 4857.453, 4887.964, 4941.539, 4980.915, 5030.497, 5059.438, 5110.711, 5170.306, 5242.800, 5329.866, 5404.890, 5502.359, 5603.056, 5709.402, 5803.985, 5929.220, 6010.902, 6101.862, 6192.157, 6299.528, 6436.772, 6578.119, 6759.991, 6998.654, 7270.370, 7621.784, 7990.830, 8422.668, 8897.612, 9417.876, 10002.704, 10605.502, 11194.362, 11840.412, 12517.296, 13261.839, 13935.539, 14666.176, 15355.201, 15995.562, 16755.758, 17404.775, 18054.855, 18647.425, 19204.180, 19720.825, 20197.713, 20620.366, 21027.381, 21385.764, 21658.979, 21991.484, 22212.709, 22328.162, 22458.504, 22566.992, 22635.630, 22665.601, 22668.243, 22648.521, 22605.386, 22568.306, 22475.414, 22370.031, 22253.753, 22144.893, 22057.547, 21941.313, 21783.806, 21634.327, 21482.114, 21288.843, 21133.271, 20951.832, 20743.105, 20572.474, 20436.624, 20250.215, 20151.173, 20000.798, 19862.894, 19722.158, 19561.163, 19439.480, 19269.148, 19144.345, 19022.706, 18868.538, 18756.021, 18595.127, 18448.829, 18148.381, 17808.689
3.00,48.425,1805.5,RAW,2,390,720,320000,3203.962, 3790.395, 4494.800, 5200.510, 5802.266, 6336.968, 6771.094, 6949.501, 6931.910, 6544.704, 5979.837, 5419.675, 4950.066, 4595.945, 4335.014, 4139.430, 4041.809, 4012.000, 4043.037, 4157.212, 4318.579, 4480.692, 4706.897, 4888.813, 5053.683, 5193.729, 5309.953, 5448.773, 5513.552, 5523.256, 5469.078, 5361.915, 5238.315, 5113.662, 5019.754, 4968.638, 4916.147, 4881.899, 4841.514, 4816.649, 4822.470, 4838.740, 4890.835, 4938.821, 5042.918, 5164.309, 5290.567, 5456.697, 5613.186, 5813.213, 6043.818, 6309.064, 6570.721, 6909.526, 7218.263, 7507.818, 7840.601, 8105.960, 8305.692, 8474.292, 8572.783, 8637.981, 8700.880, 8756.652, 8822.363, 8916.336, 9072.321, 9208.657, 9384.069, 9543.422, 9727.810, 9868.746, 10050.441, 10216.721, 10404.760, 10618.079, 10797.599, 10997.883, 11198.191, 11491.103, 11785.428, 12116.566, 12436.085, 12814.265, 13245.086, 13649.195, 14102.724, 14540.494, 14979.977, 15468.370, 15959.212, 16553.240, 17304.754, 18236.120, 19483.023, 20945.988, 22798.019, 25030.596, 27700.376, 30688.936, 34068.999, 37813.724, 42144.401, 46629.517, 51529.945, 56767.120, 62278.985, 68027.556, 74028.857, 80106.314, 86251.889, 92742.384, 99040.434, 105214.793, 111456.268, 117416.460, 123217.337, 128711.417, 134121.816, 138970.485, 143401.194, 147986.400, 151664.750, 155550.092, 158927.514, 161346.238, 163749.681, 166297.502, 168015.968, 169989.335, 171226.175, 172482.923, 173499.274, 174330.217, 175004.670, 175491.670, 175931.018, 176268.871, 176611.892, 176892.552, 176896.480, 176904.894, 176885.196, 176541.575, 176306.918, 175789.937, 175388.558, 175035.695, 174724.529, 174603.736, 174302.282, 174132.477, 173893.124, 173577.833, 173164.545, 172773.766, 172441.958, 172199.030, 171790.176, 171455.690, 170905.434, 170263.713, 169329.353, 167734.276, 164798.189
4.00,48.623,1802.5,RAW,2,390,720,320000,3167.467, 3751.759, 4438.163, 5104.434, 5702.525, 6244.083, 6660.248, 6856.667, 6817.972, 6446.989, 5906.386, 5320.200, 4862.914, 4518.602, 4273.335, 4086.302, 3992.547, 3970.000, 3998.763, 4103.145, 4259.557, 4429.376, 4640.500, 4820.108, 4975.777, 5126.790, 5247.998, 5358.468, 5436.356, 5448.333, 5405.769, 5291.123, 5166.786, 5048.288, 4970.427, 4898.300, 4859.959, 4821.791, 4782.601, 4767.326, 4765.538, 4784.228, 4834.655, 4904.200, 4987.463, 5115.497, 5227.191, 5378.655, 5559.500, 5745.371, 5977.970, 6236.714, 6525.674, 6805.476, 7153.475, 7435.576, 7730.808, 7995.771, 8196.915, 8394.616, 8462.177, 8523.976, 8587.555, 8646.387, 8729.608, 8795.673, 8948.403, 9116.202, 9253.067, 9435.582, 9596.378, 9792.215, 9953.051, 10114.394, 10314.446, 10483.518, 10713.065, 10875.957, 11123.590, 11364.918, 11674.696, 12025.893, 12322.692, 12685.614, 13102.409, 13551.193, 13993.447, 14395.386, 14869.519, 15357.998, 15834.778, 16444.071, 17204.713, 18172.516, 19333.775, 20817.860, 22656.327, 24926.106, 27528.600, 30593.374, 34016.047, 37842.886, 42037.258, 46586.645, 51526.024, 56712.906, 62428.927, 68165.992, 74105.320, 80214.465, 86516.660, 92887.255, 99237.302, 105528.420, 111709.229, 117722.480, 123556.210, 129117.462, 134314.893, 139389.127, 143922.315, 148402.115, 152208.809, 156104.884, 159516.435, 162013.679, 164443.190, 166639.922, 168649.735, 170429.797, 171807.600, 172976.774, 174122.145, 174897.627, 175665.509, 176123.124, 176418.568, 176912.361, 177197.083, 177440.540, 177590.399, 177611.963, 177508.904, 177242.764, 176905.928, 176505.088, 175943.019, 175641.640, 175437.856, 175232.756, 174924.591, 174806.964, 174541.615, 174238.908, 173875.449, 173437.722, 173140.954, 172829.012, 172448.429, 171971.449, 171617.432, 170911.640, 170078.912, 168382.717, 165474.673
5.00,48.623,1801.3,RAW,2,390,720,320000,3198.554, 3783.486, 4486.181, 5164.157, 5801.066, 6354.413, 6799.443, 6987.333, 6942.120, 6552.770, 5984.483, 5418.725, 4936.012, 4570.968, 4325.448, 4140.433, 4052.462, 4028.659, 4070.685, 4164.053, 4327.952, 4537.928, 4713.954, 4889.616, 5067.167, 5204.726, 5326.805, 5452.877, 5530.184, 5540.333, 5493.938, 5377.206, 5256.923, 5134.686, 5047.782, 4993.993, 4944.997, 4903.921, 4867.024, 4843.014, 4850.205, 4870.874, 4912.761, 4969.734, 5077.688, 5185.193, 5323.695, 5477.003, 5662.071, 5865.209, 6072.397, 6342.012, 6633.280, 6916.677, 7248.331, 7586.514, 7899.867, 8141.634, 8351.653, 8535.112, 8620.643, 8706.644, 8751.148, 8811.007, 8877.098, 8957.785, 9120.557, 9285.577, 9422.867, 9615.384, 9756.069, 9950.605, 10150.592, 10289.820, 10505.814, 10674.795, 10893.373, 11077.611, 11336.641, 11559.196, 11875.352, 12212.523, 12540.178, 12926.733, 13343.749, 13795.622, 14186.372, 14675.279, 15083.120, 15605.005, 16118.231, 16728.735, 17498.791, 18475.571, 19645.594, 21170.779, 22956.287, 25297.327, 27973.825, 31049.455, 34536.972, 38362.599, 42568.630, 47304.000, 52078.892, 57442.041, 63003.759, 68930.322, 74864.986, 81024.165, 87355.097, 93799.872, 100199.613, 106541.491, 112715.369, 118721.509, 124585.572, 130115.683, 135386.383, 140201.333, 144893.880, 149426.677, 153264.052, 156830.397, 160231.435, 162754.093, 165296.345, 167385.112, 169350.869, 171242.179, 172579.116, 173753.284, 174820.523, 175672.752, 176336.156, 176756.405, 177190.460, 177557.604, 177866.028, 178075.726, 178174.667, 178079.472, 177979.643, 177747.233, 177418.812, 177044.548, 176504.717, 176231.698, 175911.297, 175691.190, 175426.402, 175286.591, 175034.147, 174715.042, 174213.168, 173824.885, 173584.534, 173321.982, 172857.903, 172491.738, 172028.139, 171375.617, 170395.200, 168711.022, 165903.941
6.00,48.623,1802.2,RAW,2,390,720,320000,3192.358, 3782.577, 4466.555, 5169.933, 5798.900, 6293.461, 6723.096, 6930.000, 6887.148, 6496.788, 5960.834, 5394.653, 4928.906, 4555.955, 4303.648, 4132.763, 4018.008, 4003.146, 4043.557, 4156.040, 4322.361, 4497.638, 4696.095, 4880.911, 5016.059, 5166.047, 5293.485, 5411.698, 5490.276, 5494.360, 5459.654, 5344.103, 5220.142, 5102.614, 5001.836, 4943.622, 4900.997, 4858.725, 4827.237, 4804.976, 4801.342, 4830.212, 4864.645, 4951.945, 5046.517, 5147.497, 5274.313, 5423.660, 5605.757, 5792.003, 6043.888, 6301.319, 6586.935, 6878.131, 7185.582, 7506.884, 7803.452, 8101.785, 8283.258, 8440.891, 8544.064, 8631.991, 8685.934, 8740.876, 8803.206, 8921.116, 9044.233, 9181.960, 9367.502, 9514.575, 9673.530, 9879.893, 10024.604, 10219.682, 10403.426, 10624.575, 10801.787, 10968.438, 11209.239, 11500.066, 11784.244, 12108.107, 12436.921, 12807.943, 13244.123, 13665.747, 14108.864, 14557.907, 14996.949, 15489.800, 16006.319, 16617.032, 17355.360, 18306.406, 19565.080, 21044.041, 22896.979, 25167.662, 27849.861, 30941.524, 34393.962, 38336.689, 42550.062, 47206.961, 52228.950, 57478.341, 63076.642, 68968.331, 75042.919, 81192.709, 87388.341, 93983.860, 100297.685, 106735.886, 112781.786, 118786.725, 124627.716, 130063.503, 135416.846, 140291.821, 144830.072, 149289.929, 152853.587, 156737.523, 160037.069, 162619.751, 165139.536, 167210.359, 169230.857, 170983.304, 172324.448, 173608.517, 174550.629, 175394.156, 176107.175, 176525.969, 176879.466, 177227.267, 177525.874, 177766.869, 177812.879, 177819.484, 177733.111, 177445.748, 177171.026, 176752.957, 176187.857, 175932.326, 175550.725, 175339.660, 175174.770, 174995.401, 174732.422, 174362.311, 173971.389, 173592.930, 173290.264, 173048.261, 172577.550, 172174.179, 171834.274, 171133.092, 170213.072, 168528.769, 165668.298
7.00,48.425,1800.0,RAW,2,390,720,320000,3223.626, 3847.759, 4559.184, 5252.032, 5909.475, 6447.077, 6856.351, 7079.667, 7045.176, 6650.522, 6059.390, 5489.772, 4997.822, 4640.954, 4395.223, 4193.797, 4103.689, 4077.000, 4117.392, 4221.122, 4389.897, 4565.437, 4774.752, 4965.643, 5126.072, 5277.533, 5405.313, 5523.752, 5606.081, 5619.282, 5591.444, 5462.811, 5329.702, 5227.216, 5112.585, 5066.993, 5012.811, 4964.392, 4936.751, 4915.340, 4915.555, 4939.744, 4986.354, 5049.200, 5157.967, 5256.524, 5404.431, 5555.946, 5736.815, 5943.206, 6185.277, 6462.440, 6729.647, 7036.339, 7387.358, 7685.878, 8010.865, 8266.117, 8492.789, 8662.425, 8758.216, 8834.643, 8900.287, 8955.285, 9021.883, 9114.300, 9251.853, 9421.564, 9580.870, 9741.093, 9892.691, 10093.492, 10264.944, 10434.408, 10640.146, 10819.625, 11019.895, 11222.247, 11442.159, 11721.801, 12028.128, 12349.756, 12667.007, 13057.577, 13455.231, 13929.151, 14329.795, 14821.628, 15228.736, 15681.389, 16215.375, 16855.278, 17583.011, 18529.373, 19714.620, 21192.491, 23091.580, 25338.140, 27940.493, 30990.886, 34549.519, 38314.177, 42651.933, 47254.178, 52204.840, 57484.335, 63043.640, 68850.698, 74867.392, 80905.254, 87097.998, 93466.924, 99699.457, 105986.674, 112036.785, 118031.044, 123635.333, 128964.529, 134209.114, 138882.849, 143238.430, 147596.405, 151193.946, 154828.313, 157982.334, 160471.898, 162804.641, 164934.048, 166701.640, 168553.845, 169880.447, 170989.630, 171955.099, 172744.156, 173275.869, 173752.502, 174008.538, 174433.813, 174791.126, 174934.802, 175032.040, 174963.547, 174865.221, 174519.972, 174254.053, 173796.552, 173285.823, 172900.978, 172713.921, 172419.839, 172130.550, 171961.854, 171680.599, 171422.501, 170922.422, 170598.716, 170284.212, 170061.988, 169627.982, 169303.933, 168802.756, 168018.807, 167236.937, 165575.288, 162802.485
8.00,48.623,1660.3,RAW,2,390,720,320000,1971.037, 2104.940, 2268.371, 2432.759, 2577.267, 2689.485, 2802.213, 2845.000, 2834.864, 2748.084, 2618.677, 2490.986, 2380.416, 2287.657, 2228.800, 2185.000, 2166.036, 2157.000, 2159.773, 2183.498, 2225.139, 2269.731, 2312.190, 2353.911, 2388.955, 2416.891, 2446.190, 2474.488, 2494.276, 2498.000, 2484.156, 2458.541, 2430.602, 2397.321, 2370.697, 2346.213, 2332.665, 2319.377, 2313.000, 2308.625, 2300.795, 2300.736, 2312.201, 2323.742, 2347.027, 2365.042, 2395.017, 2428.304, 2466.139, 2510.433, 2559.827, 2624.489, 2687.884, 2749.161, 2825.321, 2889.044, 2961.285, 3024.484, 3068.099, 3095.275, 3111.462, 3119.999, 3121.187, 3122.825, 3124.598, 3130.198, 3141.803, 3160.127, 3169.233, 3178.456, 3194.611, 3205.955, 3219.503, 3233.590, 3248.962, 3256.582, 3272.107, 3282.290, 3293.215, 3326.678, 3351.564, 3380.947, 3415.557, 3453.183, 3488.945, 3540.734, 3577.252, 3616.620, 3646.300, 3676.179, 3696.990, 3715.510, 3732.000, 3750.594, 3768.019, 3795.551, 3827.797, 3849.023, 3876.714, 3906.023, 3920.730, 3940.355, 3964.411, 3991.623, 4007.793, 4029.539, 4045.633, 4065.662, 4083.534, 4102.502, 4121.211, 4135.798, 4156.445, 4172.577, 4189.247, 4200.371, 4222.174, 4228.540, 4242.439, 4250.444, 4256.014, 4276.000, 4280.132, 4280.067, 4292.910, 4286.937, 4282.798, 4283.708, 4281.415, 4283.854, 4284.182, 4279.854, 4274.287, 4270.266, 4264.475, 4252.710, 4243.154, 4239.318, 4239.000, 4230.357, 4208.678, 4202.354, 4190.862, 4185.333, 4177.612, 4166.023, 4153.679, 4145.291, 4135.935, 4124.994, 4123.853, 4115.000, 4112.117, 4107.000, 4102.330, 4088.952, 4084.783, 4082.061, 4083.176, 4067.251, 4064.989, 4065.333, 4049.907, 4013.169, 3990.408
9.00,48.425,1661.3,RAW,2,390,720,320000,2013.218, 2158.152, 2334.668, 2504.258, 2667.175, 2792.049, 2906.934, 2956.667, 2946.339, 2856.739, 2729.789, 2583.238, 2472.583, 2384.652, 2312.779, 2273.333, 2248.518, 2242.333, 2257.389, 2282.745, 2324.852, 2379.265, 2427.047, 2477.272, 2515.302, 2554.152, 2593.196, 2627.826, 2650.161, 2657.513, 2649.165, 2615.458, 2586.490, 2557.561, 2537.390, 2524.404, 2512.000, 2505.913, 2499.514, 2490.024, 2492.068, 2500.203, 2516.016, 2535.227, 2559.369, 2587.155, 2625.250, 2664.605, 2720.223, 2765.261, 2826.499, 2902.581, 2964.733, 3052.452, 3114.972, 3210.378, 3289.997, 3352.192, 3405.044, 3440.907, 3466.970, 3480.995, 3492.000, 3494.333, 3500.333, 3511.974, 3533.136, 3559.221, 3576.867, 3600.097, 3616.397, 3642.147, 3661.226, 3680.277, 3692.769, 3716.312, 3737.686, 3750.340, 3777.990, 3807.289, 3844.554, 3896.611, 3942.853, 3996.357, 4052.336, 4111.308, 4157.597, 4210.754, 4266.510, 4294.602, 4327.715, 4347.513, 4376.146, 4405.973, 4436.244, 4473.119, 4505.345, 4543.659, 4573.605, 4603.641, 4637.531, 4670.932, 4697.828, 4721.473, 4751.748, 4770.964, 4796.272, 4827.259, 4844.467, 4868.748, 4898.870, 4921.464, 4941.741, 4958.856, 4984.695, 5001.409, 5029.131, 5045.634, 5057.374, 5074.667, 5079.411, 5100.956, 5124.742, 5147.163, 5155.799, 5154.009, 5156.933, 5156.667, 5156.267, 5169.413, 5172.970, 5171.279, 5169.191, 5166.315, 5168.808, 5164.812, 5174.028, 5162.458, 5150.333, 5151.333, 5153.271, 5149.195, 5147.951, 5141.582, 5133.620, 5121.559, 5110.000, 5103.186, 5094.848, 5093.017, 5096.517, 5095.000, 5090.018, 5087.518, 5082.828, 5076.333, 5073.232, 5076.703, 5073.176, 5066.195, 5064.674, 5058.246, 5041.840, 4999.710, 4952.330
