calibration_id,standard_id,text_id,timestamp,dark_pixel,bin_interval,start_wavelength,end_wavelength,time(us),390.0, 392.0, 394.0, 396.0, 398.0, 400.0, 402.0, 404.0, 406.0, 408.0, 410.0, 412.0, 414.0, 416.0, 418.0, 420.0, 422.0, 424.0, 426.0, 428.0, 430.0, 432.0, 434.0, 436.0, 438.0, 440.0, 442.0, 444.0, 446.0, 448.0, 450.0, 452.0, 454.0, 456.0, 458.0, 460.0, 462.0, 464.0, 466.0, 468.0, 470.0, 472.0, 474.0, 476.0, 478.0, 480.0, 482.0, 484.0, 486.0, 488.0, 490.0, 492.0, 494.0, 496.0, 498.0, 500.0, 502.0, 504.0, 506.0, 508.0, 510.0, 512.0, 514.0, 516.0, 518.0, 520.0, 522.0, 524.0, 526.0, 528.0, 530.0, 532.0, 534.0, 536.0, 538.0, 540.0, 542.0, 544.0, 546.0, 548.0, 550.0, 552.0, 554.0, 556.0, 558.0, 560.0, 562.0, 564.0, 566.0, 568.0, 570.0, 572.0, 574.0, 576.0, 578.0, 580.0, 582.0, 584.0, 586.0, 588.0, 590.0, 592.0, 594.0, 596.0, 598.0, 600.0, 602.0, 604.0, 606.0, 608.0, 610.0, 612.0, 614.0, 616.0, 618.0, 620.0, 622.0, 624.0, 626.0, 628.0, 630.0, 632.0, 634.0, 636.0, 638.0, 640.0, 642.0, 644.0, 646.0, 648.0, 650.0, 652.0, 654.0, 656.0, 658.0, 660.0, 662.0, 664.0, 666.0, 668.0, 670.0, 672.0, 674.0, 676.0, 678.0, 680.0, 682.0, 684.0, 686.0, 688.0, 690.0, 692.0, 694.0, 696.0, 698.0, 700.0, 702.0, 704.0, 706.0, 708.0, 710.0, 712.0, 714.0, 716.0, 718.0

STND-Dark,STND-Dark,DARK,24-11-20 20:58:223 UTC,1651.2,2,390,720,1655.79907, 1655.64182, 1655.71406, 1655.87811, 1655.92000, 1656.11667, 1655.77648, 1655.89576, 1656.02576, 1656.13847, 1656.35324, 1656.16450, 1655.91363, 1655.96002, 1656.20000, 1656.46585, 1656.81660, 1656.89951, 1656.52934, 1656.52020, 1656.72698, 1656.94258, 1656.92377, 1657.24612, 1657.59811, 1657.96456, 1658.38040, 1658.90210, 1659.54691, 1660.22306, 1660.98272, 1661.66250, 1661.92932, 1661.59309, 1661.13668, 1660.60950, 1660.60213, 1659.95782, 1659.40174, 1659.37855, 1659.25951, 1659.01220, 1658.58000, 1658.53159, 1658.33973, 1658.58911, 1658.88616, 1658.80089, 1659.06449, 1658.94742, 1658.77814, 1659.09092, 1659.28446, 1659.52069, 1659.66987, 1659.85958, 1660.43729, 1660.87757, 1660.91082, 1660.56000, 1660.69046, 1660.98018, 1661.38601, 1661.37051, 1661.50000, 1661.86395, 1661.92726, 1661.83812, 1661.97400, 1662.35689, 1662.57664, 1663.10475, 1663.01547, 1662.82952, 1663.03232, 1663.09745, 1662.96301, 1662.89185, 1663.02226, 1663.30477, 1663.42092, 1663.62000, 1664.12062, 1664.18000, 1664.52668, 1665.10646, 1665.26000, 1665.39402, 1665.58784, 1665.80359, 1665.91175, 1665.94522, 1666.07330, 1666.47891, 1666.63352, 1666.95652, 1667.36470, 1667.45279, 1667.26690, 1667.42564, 1667.69988, 1667.84026, 1667.59726, 1667.61741, 1667.49725, 1667.42851, 1667.34123, 1667.74776, 1667.66399, 1667.52000, 1667.49609, 1667.15551, 1666.87478, 1667.03821, 1666.88572, 1666.41329, 1666.41389, 1666.16000, 1665.96515, 1665.94445, 1665.51950, 1665.13071, 1664.97211, 1664.77675, 1664.34583, 1663.78541, 1663.64021, 1663.65049, 1663.38534, 1662.84000, 1662.68546, 1662.67267, 1662.49723, 1662.82000, 1662.67678, 1662.25564, 1661.52206, 1661.16387, 1661.12491, 1660.94905, 1661.02000, 1660.72646, 1660.33175, 1660.12774, 1659.76912, 1659.78789, 1659.70073, 1659.27772, 1658.98696, 1659.04000, 1659.00891, 1658.98000, 1659.13405, 1658.93423, 1658.97011, 1659.12431, 1658.42088, 1658.45055, 1658.58595, 1658.23168, 1658.27977, 1658.21895, 1657.97147, 1657.97837, 1658.00841
,
