calibration_id,standard_id,text_id,timestamp,dark_pixel,bin_interval,start_wavelength,end_wavelength,time(us),390.0, 392.0, 394.0, 396.0, 398.0, 400.0, 402.0, 404.0, 406.0, 408.0, 410.0, 412.0, 414.0, 416.0, 418.0, 420.0, 422.0, 424.0, 426.0, 428.0, 430.0, 432.0, 434.0, 436.0, 438.0, 440.0, 442.0, 444.0, 446.0, 448.0, 450.0, 452.0, 454.0, 456.0, 458.0, 460.0, 462.0, 464.0, 466.0, 468.0, 470.0, 472.0, 474.0, 476.0, 478.0, 480.0, 482.0, 484.0, 486.0, 488.0, 490.0, 492.0, 494.0, 496.0, 498.0, 500.0, 502.0, 504.0, 506.0, 508.0, 510.0, 512.0, 514.0, 516.0, 518.0, 520.0, 522.0, 524.0, 526.0, 528.0, 530.0, 532.0, 534.0, 536.0, 538.0, 540.0, 542.0, 544.0, 546.0, 548.0, 550.0, 552.0, 554.0, 556.0, 558.0, 560.0, 562.0, 564.0, 566.0, 568.0, 570.0, 572.0, 574.0, 576.0, 578.0, 580.0, 582.0, 584.0, 586.0, 588.0, 590.0, 592.0, 594.0, 596.0, 598.0, 600.0, 602.0, 604.0, 606.0, 608.0, 610.0, 612.0, 614.0, 616.0, 618.0, 620.0, 622.0, 624.0, 626.0, 628.0, 630.0, 632.0, 634.0, 636.0, 638.0, 640.0, 642.0, 644.0, 646.0, 648.0, 650.0, 652.0, 654.0, 656.0, 658.0, 660.0, 662.0, 664.0, 666.0, 668.0, 670.0, 672.0, 674.0, 676.0, 678.0, 680.0, 682.0, 684.0, 686.0, 688.0, 690.0, 692.0, 694.0, 696.0, 698.0, 700.0, 702.0, 704.0, 706.0, 708.0, 710.0, 712.0, 714.0, 716.0, 718.0

STND-White,STND-White,WHITE,24-11-20 20:58:223 UTC,2167.3,2,390,720,24608.34685, 34479.75268, 45900.38672, 56919.72044, 67013.69697, 76149.76400, 83449.45614, 85940.00000, 84385.55693, 76796.36639, 67030.62666, 58069.61010, 50687.86395, 45338.24770, 41575.50962, 38780.16979, 37231.89497, 37207.00000, 38186.89484, 40339.04174, 43374.09962, 46601.83671, 49734.24355, 52990.15738, 55318.92085, 57308.19074, 59366.09503, 61163.93371, 62109.00000, 61998.21014, 60692.61187, 58391.65423, 56206.91496, 54447.93424, 53247.68962, 52115.86584, 51399.89381, 50768.98678, 50110.75196, 49965.00000, 50039.00000, 50501.57096, 51276.59960, 52477.46451, 54154.69106, 55952.80267, 58154.43908, 60690.30865, 63775.60275, 67127.51334, 70844.20658, 75297.32567, 80112.98420, 85184.33304, 90470.96323, 95284.64363, 100342.80496, 104573.35022, 107714.52994, 109995.23344, 111146.07314, 111668.69574, 111964.78028, 112038.52555, 112398.20687, 112943.29302, 114156.79346, 115328.72823, 116605.91965, 117608.52638, 118585.54241, 119909.42449, 120661.69925, 121586.83248, 122987.04787, 123944.68204, 124939.77624, 125578.51876, 127136.41255, 128769.68263, 131042.92619, 133543.81676, 136103.00074, 138893.81402, 141941.23420, 145196.55470, 148246.71203, 151336.48952, 153371.72977, 155232.53108, 156759.02267, 158039.59703, 159410.50602, 161133.48304, 162809.57441, 164568.31881, 166530.32378, 168213.15716, 169933.77243, 171382.79474, 172848.64466, 174225.49948, 175570.90195, 176991.77408, 178613.93717, 179657.66914, 181089.65465, 182194.12488, 183296.20435, 184486.59716, 185520.27334, 186534.62643, 187535.83261, 188444.11087, 189237.57064, 190140.87579, 191087.39726, 191626.67071, 192189.46992, 192699.30488, 193208.46107, 193784.43366, 193983.25967, 194473.71950, 194822.27249, 194809.81063, 194815.00000, 194916.00000, 194849.00000, 194823.00000, 194681.54660, 194555.87178, 194235.00000, 194042.78899, 193625.46136, 193418.70927, 192956.65860, 192723.87134, 192258.13219, 192101.35650, 191615.94501, 191158.03051, 190696.72585, 190005.55643, 189478.83093, 188801.88973, 187836.37081, 187255.35904, 186950.98093, 186371.42487, 185863.27958, 185543.93362, 184932.38021, 184381.62465, 183805.27755, 183147.29341, 182685.30760, 182098.38194, 181573.88550, 180958.69295, 180086.62273, 179328.73717, 178138.29662, 176125.17222, 173276.58369
,
