label_id,text_id,timestamp,offset(cm),X,Y,Z,L,*a,*b,Chroma,Hue,sensor_temp(C),dark_pixel,data_type,bin_interval(nm),start_wavelength,end_wavelength,time(us),390.0, 392.0, 394.0, 396.0, 398.0, 400.0, 402.0, 404.0, 406.0, 408.0, 410.0, 412.0, 414.0, 416.0, 418.0, 420.0, 422.0, 424.0, 426.0, 428.0, 430.0, 432.0, 434.0, 436.0, 438.0, 440.0, 442.0, 444.0, 446.0, 448.0, 450.0, 452.0, 454.0, 456.0, 458.0, 460.0, 462.0, 464.0, 466.0, 468.0, 470.0, 472.0, 474.0, 476.0, 478.0, 480.0, 482.0, 484.0, 486.0, 488.0, 490.0, 492.0, 494.0, 496.0, 498.0, 500.0, 502.0, 504.0, 506.0, 508.0, 510.0, 512.0, 514.0, 516.0, 518.0, 520.0, 522.0, 524.0, 526.0, 528.0, 530.0, 532.0, 534.0, 536.0, 538.0, 540.0, 542.0, 544.0, 546.0, 548.0, 550.0, 552.0, 554.0, 556.0, 558.0, 560.0, 562.0, 564.0, 566.0, 568.0, 570.0, 572.0, 574.0, 576.0, 578.0, 580.0, 582.0, 584.0, 586.0, 588.0, 590.0, 592.0, 594.0, 596.0, 598.0, 600.0, 602.0, 604.0, 606.0, 608.0, 610.0, 612.0, 614.0, 616.0, 618.0, 620.0, 622.0, 624.0, 626.0, 628.0, 630.0, 632.0, 634.0, 636.0, 638.0, 640.0, 642.0, 644.0, 646.0, 648.0, 650.0, 652.0, 654.0, 656.0, 658.0, 660.0, 662.0, 664.0, 666.0, 668.0, 670.0, 672.0, 674.0, 676.0, 678.0, 680.0, 682.0, 684.0, 686.0, 688.0, 690.0, 692.0, 694.0, 696.0, 698.0, 700.0, 702.0, 704.0, 706.0, 708.0, 710.0, 712.0, 714.0, 716.0, 718.0

STND-White,WHITE,14-11-10 03:35:293 UTC,0.30,94.023 ,96.528 ,118.125 ,98.642 ,4.432 ,-8.802 ,9.855 ,296.728 ,48.228,2145,NORM,2,390,720,320000,89.671, 90.091, 90.624, 91.556, 91.982, 91.935, 91.839, 93.310, 94.764, 97.329, 99.350, 99.803, 100.000, 99.528, 98.554, 98.508, 97.972, 96.974, 95.917, 94.914, 94.264, 93.681, 94.248, 94.030, 94.632, 95.148, 95.573, 96.035, 96.838, 97.456, 98.733, 99.444, 99.706, 99.475, 98.887, 99.153, 99.093, 98.940, 98.965, 98.550, 98.291, 97.878, 97.766, 97.724, 97.129, 97.025, 96.813, 96.772, 96.461, 96.413, 96.180, 95.997, 95.920, 95.661, 95.456, 95.604, 95.565, 95.491, 95.660, 95.942, 96.030, 96.282, 96.293, 96.377, 96.371, 96.499, 96.198, 96.253, 96.096, 96.344, 96.198, 96.092, 96.345, 96.320, 96.199, 96.211, 96.283, 96.231, 96.130, 96.231, 96.182, 96.304, 96.230, 96.281, 96.401, 96.248, 96.470, 96.324, 96.498, 96.501, 96.467, 96.465, 96.612, 96.488, 96.486, 96.564, 96.446, 96.632, 96.649, 96.808, 96.852, 96.802, 96.890, 96.904, 96.679, 96.930, 96.822, 96.880, 96.945, 96.883, 96.976, 97.120, 97.067, 97.148, 97.189, 97.155, 97.009, 97.139, 97.148, 97.192, 97.174, 97.194, 97.258, 97.285, 97.187, 97.177, 97.180, 97.168, 97.195, 97.168, 97.193, 97.198, 97.262, 97.197, 97.227, 97.197, 97.191, 97.171, 97.261, 97.220, 97.206, 97.188, 97.186, 97.228, 97.205, 97.181, 97.203, 97.213, 97.111, 97.132, 97.120, 97.062, 97.115, 97.070, 97.082, 97.058, 97.016, 97.068, 97.029, 97.080, 97.137, 97.022, 97.102, 97.220, 97.037
